SD_ID,BRANCH,F_ID,F_NAME,GPA,ENTRY-GPA,STATUS,ADMITACADYEAR,ACADYEAR,SEMESTER,STUDENTSTATUS.STUDENTSTATUS,S_NAME,S_TYPE,PID,P_NAME,R_NAME,OUTLAY,ENTRYNAME,CHOICENAME,,,,
79175,DCA,22,INFO,2.96,2.95,40,2562,2565,3,40,ป่าพะยอมพิทยาคม,โรงเรียนทั่วไป,93,พัทลุง,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79228,IT,22,INFO,3.35,2.98,40,2562,2565,2,40,วิทยาศาสตร์จุฬาภรณราชวิทยาลัย นครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,ไม่มีรายได้,,,,
79234,MTA,22,INFO,2.67,2.63,40,2562,2565,3,40,สตรีทุ่งสง,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
79241,MTA,22,INFO,3.15,2.75,40,2562,2565,3,40,เชียรใหญ่,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79262,MTA,22,INFO,3.29,2.79,40,2562,2565,3,40,เทศบาล 5,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
79263,DCA,22,INFO,3.21,2.69,40,2562,2565,3,40,สภาราชินี 2,โรงเรียนทั่วไป,92,ตรัง,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
79273,IT,22,INFO,3.43,2.78,40,2562,2565,2,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
79280,DCM,22,INFO,3.62,3.02,40,2562,2565,3,40,สามัคคีศึกษา,โรงเรียนทั่วไป,92,ตรัง,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79304,DCA,22,INFO,2.65,3.1,40,2562,2565,3,40,เมืองกระบี่,โรงเรียนทั่วไป,81,กระบี่,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
79317,MTA,22,INFO,2.87,2.85,40,2562,2565,3,40,วิทยาลัยศิลปหัตถกรรมนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
79322,MTA,22,INFO,3.52,3.47,40,2562,2565,3,40,ย่านตาขาวรัฐชนูปถัมภ์,โรงเรียนทั่วไป,92,ตรัง,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79371,DCM,22,INFO,3.28,2.84,40,2562,2565,3,40,หัวไทรบำรุงราษฎร์,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79450,DCM,22,INFO,3.23,3.62,40,2562,2565,3,40,พนมเบญจา,โรงเรียนทั่วไป,81,กระบี่,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
79451,IT,22,INFO,3.63,3.23,40,2562,2565,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79459,IT,22,INFO,3.14,3.14,40,2562,2565,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
79468,MTA,22,INFO,3.38,2.9,40,2562,2565,3,40,อำมาตย์พานิชนุกูล,โรงเรียนมีชื่อเสียง,81,กระบี่,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
79482,IT,22,INFO,3.15,3.49,40,2562,2565,3,40,บ้านทับวัง,โรงเรียนทั่วไป,86,ชุมพร,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
79490,IT,22,INFO,3.82,3.34,40,2562,2565,3,40,อัตตัรกียะห์อิสลามียะห์,โรงเรียนทั่วไป,96,นราธิวาส,ภาคใต้,BDC,โครงการเด็กดีมีที่เรียน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79536,MTA,22,INFO,3.64,3.02,40,2562,2565,3,40,ปัญญาวิทย์,โรงเรียนมีชื่อเสียง,92,ตรัง,ภาคใต้,BDC,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79538,DCA,22,INFO,2.54,2.34,40,2562,2566,1,40,จิตรลดา,โรงเรียนทั่วไป,10,กรุงเทพมหานคร,กรุงเทพฯและปริมณฑล,BDC,รับตรงร่วมกัน,"มากกว่า 25,000 บาทต่อเดือน",,,,
79598,DCA,22,INFO,3.21,2.59,40,2562,2565,3,40,อำมาตย์พานิชนุกูล,โรงเรียนมีชื่อเสียง,81,กระบี่,ภาคใต้,BDC,รับตรงร่วมกัน,"มากกว่า 25,000 บาทต่อเดือน",,,,
79672,DCM,22,INFO,3.11,2.81,40,2562,2565,3,40,วิทยาลัยเทคนิคนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79741,DCA,22,INFO,3,2.76,40,2562,2565,3,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงร่วมกัน,"12,500-25,000 บาทต่อเดือน",,,,
79823,DCA,22,INFO,3.08,2.84,40,2562,2565,3,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDC,Admission,"มากกว่า 25,000 บาทต่อเดือน",,,,
79864,DCA,22,INFO,3.11,3.46,40,2562,2565,3,40,ศาสนูปถัมภ์ปากพะยูนมูลนิธิ,โรงเรียนทั่วไป,93,พัทลุง,ภาคใต้,BDC,Admission,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79895,DCA,22,INFO,3.5,3.2,40,2562,2565,3,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDC,Admission,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79904,DCA,22,INFO,2.58,2.11,40,2562,2565,3,40,วิทยาลัยเทคนิคสิชล,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,Admission,"มากกว่า 25,000 บาทต่อเดือน",,,,
79912,DCA,22,INFO,2.68,2.18,40,2562,2565,3,40,วิทยาลัยอาชีวศึกษานครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,Admission,"12,500-25,000 บาทต่อเดือน",,,,
79921,DCA,22,INFO,3.82,3.59,40,2562,2565,3,40,เทศบาล ๒ (วัดกะพังสุรินทร์),โรงเรียนมีชื่อเสียง,92,ตรัง,ภาคใต้,BDC,Admission,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
80009,DCM,22,INFO,2.87,1.68,40,2562,2565,3,40,นวมินทราชินูทิศ สตรีวิทยา 2,โรงเรียนมีชื่อเสียง,10,กรุงเทพมหานคร,กรุงเทพฯและปริมณฑล,BDC,Admission,"มากกว่า 25,000 บาทต่อเดือน",,,,
80014,IT,22,INFO,3.03,2.53,40,2562,2565,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,Admission,"12,500-25,000 บาทต่อเดือน",,,,
80058,DCA,22,INFO,2.9,2.9,40,2562,2565,3,40,หัวหิน,โรงเรียนทั่วไป,77,ประจวบคีรีขันธ์,ภาคตะวันตก,BDC,Admission,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
80066,DCA,22,INFO,3.53,3.49,40,2562,2565,3,40,ควนเนียงวิทยา,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDC,Admission,"12,500-25,000 บาทต่อเดือน",,,,
80172,DCM,22,INFO,3.46,2.84,40,2562,2565,3,40,ดารุสสลามวิทยา,โรงเรียนทั่วไป,96,นราธิวาส,ภาคใต้,BDC,Admission,"12,500-25,000 บาทต่อเดือน",,,,
80177,IT,22,INFO,2.79,1.81,40,2562,2565,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,Admission,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
80186,DCM,22,INFO,3.24,2.6,40,2562,2565,3,40,โยธินบำรุง,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,Admission,"12,500-25,000 บาทต่อเดือน",,,,
80269,DCM,22,INFO,3.05,2.73,40,2562,2565,3,40,ปัญญาสารธรรมมูลนิธิ,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงอิสระ,"12,500-25,000 บาทต่อเดือน",,,,
80276,DCA,22,INFO,2.66,3.21,40,2562,2565,3,40,คงคาประชารักษ์,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงอิสระ,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
80329,DCM,22,INFO,3.41,3.02,40,2562,2566,1,40,วิทยาลัยอาชีวศึกษาสุราษฎร์ธานี,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDC,รับตรงอิสระ,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
,,,,,,,,,,,,,,,,,,,,,,
